FLORES-200: 2009 EN sentences
OPUS-100 : 1004000 pairs
trainable params: 1,179,648 || all params: 105,527,296 || trainable%: 1.1179
No checkpoint found — starting from scratch
Starting training now!
{'loss': 6.7032, 'grad_norm': 2.2516982555389404, 'learning_rate': 0.00039493333333333336, 'epoch': 0.63}
{'loss': 6.6165, 'grad_norm': 2.6181528568267822, 'learning_rate': 0.0003944, 'epoch': 0.63}
{'loss': 6.6954, 'grad_norm': 2.371419906616211, 'learning_rate': 0.0003938666666666666, 'epoch': 0.64}
{'loss': 6.659, 'grad_norm': 2.03240704536438, 'learning_rate': 0.0003933333333333333, 'epoch': 0.64}
{'eval_loss': 6.619663238525391, 'eval_bleu': 0.1478, 'eval_chrf': 7.4241, 'eval_runtime': 408.7135, 'eval_samples_per_second': 4.893, 'eval_steps_per_second': 0.306, 'epoch': 0.64}
{'loss': 6.6512, 'grad_norm': 2.4005184173583984, 'learning_rate': 0.0003928, 'epoch': 0.64}
{'loss': 6.5885, 'grad_norm': 2.385239362716675, 'learning_rate': 0.00039226666666666664, 'epoch': 0.65}
{'loss': 6.5926, 'grad_norm': 2.386611223220825, 'learning_rate': 0.00039173333333333333, 'epoch': 0.65}
{'loss': 6.5604, 'grad_norm': 2.1509501934051514, 'learning_rate': 0.0003912, 'epoch': 0.65}
{'loss': 6.433, 'grad_norm': 2.7918050289154053, 'learning_rate': 0.00039066666666666666, 'epoch': 0.66}
{'loss': 6.6573, 'grad_norm': 2.452179431915283, 'learning_rate': 0.00039013333333333335, 'epoch': 0.66}
{'loss': 6.6433, 'grad_norm': 2.112269401550293, 'learning_rate': 0.0003896, 'epoch': 0.66}
{'loss': 6.6882, 'grad_norm': 2.6259005069732666, 'learning_rate': 0.0003890666666666667, 'epoch': 0.67}
{'loss': 6.5175, 'grad_norm': 2.541181802749634, 'learning_rate': 0.00038853333333333336, 'epoch': 0.67}
{'loss': 6.6087, 'grad_norm': 2.4561212062835693, 'learning_rate': 0.000388, 'epoch': 0.67}
{'eval_loss': 6.602057933807373, 'eval_bleu': 0.2034, 'eval_chrf': 8.0631, 'eval_runtime': 413.0268, 'eval_samples_per_second': 4.842, 'eval_steps_per_second': 0.303, 'epoch': 0.67}
{'loss': 6.6063, 'grad_norm': 2.3285484313964844, 'learning_rate': 0.0003874666666666667, 'epoch': 0.68}
{'loss': 6.6095, 'grad_norm': 2.379244089126587, 'learning_rate': 0.0003869333333333334, 'epoch': 0.68}
{'loss': 6.4771, 'grad_norm': 2.7930195331573486, 'learning_rate': 0.0003864, 'epoch': 0.68}
{'loss': 6.5947, 'grad_norm': 1.977752923965454, 'learning_rate': 0.0003858666666666667, 'epoch': 0.68}
{'loss': 6.7011, 'grad_norm': 1.9653551578521729, 'learning_rate': 0.0003853333333333334, 'epoch': 0.69}
{'loss': 6.7164, 'grad_norm': 2.1324760913848877, 'learning_rate': 0.0003848, 'epoch': 0.69}
{'loss': 6.595, 'grad_norm': 2.3630363941192627, 'learning_rate': 0.00038426666666666666, 'epoch': 0.69}
{'loss': 6.5388, 'grad_norm': 2.2549071311950684, 'learning_rate': 0.0003837333333333333, 'epoch': 0.7}
{'loss': 6.3008, 'grad_norm': 2.298386573791504, 'learning_rate': 0.0003832, 'epoch': 0.7}
{'loss': 6.6844, 'grad_norm': 2.4535224437713623, 'learning_rate': 0.0003826666666666667, 'epoch': 0.7}
{'eval_loss': 6.580625534057617, 'eval_bleu': 0.4027, 'eval_chrf': 8.7387, 'eval_runtime': 266.8944, 'eval_samples_per_second': 7.494, 'eval_steps_per_second': 0.468, 'epoch': 0.7}
{'loss': 6.4143, 'grad_norm': 2.34187388420105, 'learning_rate': 0.0003821333333333333, 'epoch': 0.71}
{'loss': 6.2479, 'grad_norm': 2.241738796234131, 'learning_rate': 0.0003816, 'epoch': 0.71}
{'loss': 6.7685, 'grad_norm': 2.802776575088501, 'learning_rate': 0.0003810666666666667, 'epoch': 0.71}
{'loss': 6.8109, 'grad_norm': 2.1857552528381348, 'learning_rate': 0.00038053333333333333, 'epoch': 0.72}
{'loss': 6.4979, 'grad_norm': 2.200634002685547, 'learning_rate': 0.00038, 'epoch': 0.72}
{'loss': 6.7521, 'grad_norm': 2.275357723236084, 'learning_rate': 0.00037946666666666666, 'epoch': 0.72}
{'loss': 6.6108, 'grad_norm': 1.9632909297943115, 'learning_rate': 0.00037893333333333335, 'epoch': 0.73}
{'loss': 6.6478, 'grad_norm': 2.07314395904541, 'learning_rate': 0.00037840000000000004, 'epoch': 0.73}
{'loss': 6.4819, 'grad_norm': 2.0674657821655273, 'learning_rate': 0.00037786666666666667, 'epoch': 0.73}
{'loss': 6.6923, 'grad_norm': 2.4164555072784424, 'learning_rate': 0.00037733333333333336, 'epoch': 0.74}
{'eval_loss': 6.579004287719727, 'eval_bleu': 0.2157, 'eval_chrf': 7.5754, 'eval_runtime': 369.4115, 'eval_samples_per_second': 5.414, 'eval_steps_per_second': 0.338, 'epoch': 0.74}
{'loss': 6.739, 'grad_norm': 2.1404762268066406, 'learning_rate': 0.00037680000000000005, 'epoch': 0.74}
{'loss': 6.5167, 'grad_norm': 2.361555576324463, 'learning_rate': 0.0003762666666666667, 'epoch': 0.74}
{'loss': 6.6269, 'grad_norm': 3.0452792644500732, 'learning_rate': 0.0003757333333333333, 'epoch': 0.75}
{'loss': 6.687, 'grad_norm': 2.344273567199707, 'learning_rate': 0.0003752, 'epoch': 0.75}
{'loss': 6.7965, 'grad_norm': 1.7708640098571777, 'learning_rate': 0.00037466666666666665, 'epoch': 0.75}
{'loss': 6.3753, 'grad_norm': 2.510101795196533, 'learning_rate': 0.00037413333333333334, 'epoch': 0.76}
{'loss': 6.5286, 'grad_norm': 2.3621621131896973, 'learning_rate': 0.0003736, 'epoch': 0.76}
{'loss': 6.56, 'grad_norm': 1.9264326095581055, 'learning_rate': 0.00037306666666666666, 'epoch': 0.76}
{'loss': 6.4527, 'grad_norm': 2.4568159580230713, 'learning_rate': 0.00037253333333333335, 'epoch': 0.76}
{'loss': 6.5875, 'grad_norm': 2.365630626678467, 'learning_rate': 0.000372, 'epoch': 0.77}
{'eval_loss': 6.5521416664123535, 'eval_bleu': 0.1763, 'eval_chrf': 8.7404, 'eval_runtime': 416.4022, 'eval_samples_per_second': 4.803, 'eval_steps_per_second': 0.3, 'epoch': 0.77}
{'loss': 6.5245, 'grad_norm': 2.531071662902832, 'learning_rate': 0.0003714666666666667, 'epoch': 0.77}
{'loss': 6.5011, 'grad_norm': 2.5347506999969482, 'learning_rate': 0.00037093333333333337, 'epoch': 0.77}
{'loss': 6.7349, 'grad_norm': 1.9396346807479858, 'learning_rate': 0.0003704, 'epoch': 0.78}
{'loss': 6.5897, 'grad_norm': 2.3921055793762207, 'learning_rate': 0.0003698666666666667, 'epoch': 0.78}
{'loss': 6.8336, 'grad_norm': 2.126612424850464, 'learning_rate': 0.00036933333333333333, 'epoch': 0.78}
{'loss': 6.4762, 'grad_norm': 2.240415334701538, 'learning_rate': 0.0003688, 'epoch': 0.79}
{'loss': 6.5368, 'grad_norm': 2.1806130409240723, 'learning_rate': 0.0003682666666666667, 'epoch': 0.79}
{'loss': 6.227, 'grad_norm': 2.2171900272369385, 'learning_rate': 0.00036773333333333335, 'epoch': 0.79}
{'loss': 6.5815, 'grad_norm': 2.0686519145965576, 'learning_rate': 0.00036720000000000004, 'epoch': 0.8}
{'loss': 6.2263, 'grad_norm': 2.03039288520813, 'learning_rate': 0.00036666666666666667, 'epoch': 0.8}
{'eval_loss': 6.524792671203613, 'eval_bleu': 0.2077, 'eval_chrf': 7.9241, 'eval_runtime': 411.7291, 'eval_samples_per_second': 4.858, 'eval_steps_per_second': 0.304, 'epoch': 0.8}
{'loss': 6.5155, 'grad_norm': 2.1930904388427734, 'learning_rate': 0.0003661333333333333, 'epoch': 0.8}
{'loss': 6.5079, 'grad_norm': 1.768743872642517, 'learning_rate': 0.0003656, 'epoch': 0.81}
{'loss': 6.3126, 'grad_norm': 2.2099757194519043, 'learning_rate': 0.00036506666666666663, 'epoch': 0.81}
{'loss': 6.3829, 'grad_norm': 2.2429771423339844, 'learning_rate': 0.0003645333333333333, 'epoch': 0.81}
{'loss': 6.6172, 'grad_norm': 2.444671154022217, 'learning_rate': 0.000364, 'epoch': 0.82}
{'loss': 6.4426, 'grad_norm': 2.1708831787109375, 'learning_rate': 0.00036346666666666665, 'epoch': 0.82}
{'loss': 6.8299, 'grad_norm': 2.231060743331909, 'learning_rate': 0.00036293333333333334, 'epoch': 0.82}
{'loss': 6.6092, 'grad_norm': 2.034982442855835, 'learning_rate': 0.0003624, 'epoch': 0.83}
{'loss': 6.4401, 'grad_norm': 2.8064701557159424, 'learning_rate': 0.00036186666666666666, 'epoch': 0.83}
{'loss': 6.7, 'grad_norm': 2.472641944885254, 'learning_rate': 0.00036133333333333335, 'epoch': 0.83}
{'eval_loss': 6.527870178222656, 'eval_bleu': 0.1714, 'eval_chrf': 7.0865, 'eval_runtime': 457.1513, 'eval_samples_per_second': 4.375, 'eval_steps_per_second': 0.273, 'epoch': 0.83}
{'loss': 6.4623, 'grad_norm': 2.207430839538574, 'learning_rate': 0.00036080000000000004, 'epoch': 0.84}
{'loss': 6.4502, 'grad_norm': 2.166912078857422, 'learning_rate': 0.0003602666666666667, 'epoch': 0.84}
{'loss': 6.5768, 'grad_norm': 1.886903166770935, 'learning_rate': 0.00035973333333333337, 'epoch': 0.84}
{'loss': 6.6186, 'grad_norm': 2.7101142406463623, 'learning_rate': 0.0003592, 'epoch': 0.84}
{'loss': 6.6686, 'grad_norm': 3.2278661727905273, 'learning_rate': 0.0003586666666666667, 'epoch': 0.85}
{'loss': 6.4597, 'grad_norm': 2.3089447021484375, 'learning_rate': 0.0003581333333333334, 'epoch': 0.85}
{'loss': 6.4274, 'grad_norm': 2.716187000274658, 'learning_rate': 0.00035759999999999996, 'epoch': 0.85}
{'loss': 6.6273, 'grad_norm': 2.1395578384399414, 'learning_rate': 0.00035706666666666665, 'epoch': 0.86}
{'loss': 6.702, 'grad_norm': 2.2370500564575195, 'learning_rate': 0.00035653333333333334, 'epoch': 0.86}
{'loss': 6.4932, 'grad_norm': 2.5917232036590576, 'learning_rate': 0.000356, 'epoch': 0.86}
{'eval_loss': 6.497124671936035, 'eval_bleu': 0.2194, 'eval_chrf': 8.1808, 'eval_runtime': 388.4669, 'eval_samples_per_second': 5.148, 'eval_steps_per_second': 0.322, 'epoch': 0.86}
{'loss': 6.8133, 'grad_norm': 2.10191011428833, 'learning_rate': 0.00035546666666666667, 'epoch': 0.87}
{'loss': 6.7668, 'grad_norm': 2.0337412357330322, 'learning_rate': 0.0003549333333333333, 'epoch': 0.87}
{'loss': 6.2928, 'grad_norm': 2.3569278717041016, 'learning_rate': 0.0003544, 'epoch': 0.87}
{'loss': 6.4603, 'grad_norm': 2.138583183288574, 'learning_rate': 0.0003538666666666667, 'epoch': 0.88}
{'loss': 6.4662, 'grad_norm': 2.035191059112549, 'learning_rate': 0.0003533333333333333, 'epoch': 0.88}
{'loss': 6.5184, 'grad_norm': 2.553016185760498, 'learning_rate': 0.0003528, 'epoch': 0.88}
{'loss': 6.6636, 'grad_norm': 2.7113423347473145, 'learning_rate': 0.0003522666666666667, 'epoch': 0.89}
{'loss': 6.4078, 'grad_norm': 2.256380558013916, 'learning_rate': 0.00035173333333333334, 'epoch': 0.89}
{'loss': 6.4318, 'grad_norm': 2.878232955932617, 'learning_rate': 0.0003512, 'epoch': 0.89}
{'loss': 6.627, 'grad_norm': 2.2784547805786133, 'learning_rate': 0.0003506666666666667, 'epoch': 0.9}
{'eval_loss': 6.496669292449951, 'eval_bleu': 0.3231, 'eval_chrf': 8.4164, 'eval_runtime': 377.9354, 'eval_samples_per_second': 5.292, 'eval_steps_per_second': 0.331, 'epoch': 0.9}
{'loss': 6.3568, 'grad_norm': 2.7748870849609375, 'learning_rate': 0.00035013333333333335, 'epoch': 0.9}
{'loss': 6.4551, 'grad_norm': 2.1519172191619873, 'learning_rate': 0.00034960000000000004, 'epoch': 0.9}
{'loss': 6.5872, 'grad_norm': 2.1489577293395996, 'learning_rate': 0.0003490666666666667, 'epoch': 0.91}
{'loss': 6.6332, 'grad_norm': 2.297192335128784, 'learning_rate': 0.0003485333333333333, 'epoch': 0.91}
{'loss': 6.4795, 'grad_norm': 2.4657208919525146, 'learning_rate': 0.000348, 'epoch': 0.91}
{'loss': 6.5528, 'grad_norm': 2.3267576694488525, 'learning_rate': 0.00034746666666666664, 'epoch': 0.92}
{'loss': 6.6609, 'grad_norm': 2.3323683738708496, 'learning_rate': 0.00034693333333333333, 'epoch': 0.92}
{'loss': 6.3882, 'grad_norm': 2.2765297889709473, 'learning_rate': 0.0003464, 'epoch': 0.92}
{'loss': 6.4325, 'grad_norm': 2.4554171562194824, 'learning_rate': 0.00034586666666666665, 'epoch': 0.92}
{'loss': 6.5462, 'grad_norm': 3.002084493637085, 'learning_rate': 0.00034533333333333334, 'epoch': 0.93}
{'eval_loss': 6.480384826660156, 'eval_bleu': 0.4487, 'eval_chrf': 7.9981, 'eval_runtime': 279.2379, 'eval_samples_per_second': 7.162, 'eval_steps_per_second': 0.448, 'epoch': 0.93}
{'loss': 6.4196, 'grad_norm': 2.13104248046875, 'learning_rate': 0.0003448, 'epoch': 0.93}
{'loss': 6.5676, 'grad_norm': 2.70038104057312, 'learning_rate': 0.00034426666666666667, 'epoch': 0.93}
{'loss': 6.4723, 'grad_norm': 2.1814234256744385, 'learning_rate': 0.00034373333333333336, 'epoch': 0.94}
{'loss': 6.7869, 'grad_norm': 2.3289296627044678, 'learning_rate': 0.0003432, 'epoch': 0.94}
{'loss': 6.5721, 'grad_norm': 2.597702741622925, 'learning_rate': 0.0003426666666666667, 'epoch': 0.94}
{'loss': 6.2816, 'grad_norm': 2.6113758087158203, 'learning_rate': 0.0003421333333333334, 'epoch': 0.95}
{'loss': 6.5515, 'grad_norm': 2.4913601875305176, 'learning_rate': 0.0003416, 'epoch': 0.95}
{'loss': 6.3714, 'grad_norm': 2.589038848876953, 'learning_rate': 0.0003410666666666667, 'epoch': 0.95}
{'loss': 6.4717, 'grad_norm': 2.140589714050293, 'learning_rate': 0.00034053333333333333, 'epoch': 0.96}
{'loss': 6.4407, 'grad_norm': 2.6265389919281006, 'learning_rate': 0.00034, 'epoch': 0.96}
{'eval_loss': 6.466332912445068, 'eval_bleu': 0.3493, 'eval_chrf': 8.9023, 'eval_runtime': 352.7961, 'eval_samples_per_second': 5.669, 'eval_steps_per_second': 0.354, 'epoch': 0.96}
{'loss': 6.4096, 'grad_norm': 2.7376747131347656, 'learning_rate': 0.0003394666666666667, 'epoch': 0.96}
{'loss': 6.4973, 'grad_norm': 2.640383243560791, 'learning_rate': 0.0003389333333333333, 'epoch': 0.97}
{'loss': 6.7542, 'grad_norm': 2.2728054523468018, 'learning_rate': 0.0003384, 'epoch': 0.97}
{'loss': 6.6983, 'grad_norm': 2.6841354370117188, 'learning_rate': 0.0003378666666666667, 'epoch': 0.97}
{'loss': 6.4743, 'grad_norm': 2.1658241748809814, 'learning_rate': 0.0003373333333333333, 'epoch': 0.98}
{'loss': 6.4879, 'grad_norm': 2.016369104385376, 'learning_rate': 0.0003368, 'epoch': 0.98}
{'loss': 6.4825, 'grad_norm': 2.2066359519958496, 'learning_rate': 0.0003362666666666667, 'epoch': 0.98}
{'loss': 6.4908, 'grad_norm': 2.7452259063720703, 'learning_rate': 0.0003357333333333333, 'epoch': 0.99}
{'loss': 6.3801, 'grad_norm': 2.491450071334839, 'learning_rate': 0.0003352, 'epoch': 0.99}
{'loss': 6.1895, 'grad_norm': 2.903754472732544, 'learning_rate': 0.00033466666666666665, 'epoch': 0.99}
{'eval_loss': 6.452080726623535, 'eval_bleu': 0.5039, 'eval_chrf': 7.6864, 'eval_runtime': 241.3891, 'eval_samples_per_second': 8.285, 'eval_steps_per_second': 0.518, 'epoch': 0.99}
{'loss': 6.543, 'grad_norm': 2.279905080795288, 'learning_rate': 0.00033413333333333334, 'epoch': 1.0}
{'loss': 6.457, 'grad_norm': 2.5312790870666504, 'learning_rate': 0.00033360000000000003, 'epoch': 1.0}
{'loss': 6.4555, 'grad_norm': 2.0837278366088867, 'learning_rate': 0.00033306666666666667, 'epoch': 1.0}
{'loss': 6.482, 'grad_norm': 2.825892686843872, 'learning_rate': 0.00033253333333333336, 'epoch': 1.0}
{'loss': 6.4152, 'grad_norm': 2.1201250553131104, 'learning_rate': 0.00033200000000000005, 'epoch': 1.01}
{'loss': 6.3987, 'grad_norm': 2.090150833129883, 'learning_rate': 0.0003314666666666667, 'epoch': 1.01}
{'loss': 6.5038, 'grad_norm': 2.320557117462158, 'learning_rate': 0.00033093333333333337, 'epoch': 1.01}
{'loss': 6.5718, 'grad_norm': 2.3756885528564453, 'learning_rate': 0.0003304, 'epoch': 1.02}
{'loss': 6.3934, 'grad_norm': 2.4445977210998535, 'learning_rate': 0.00032986666666666664, 'epoch': 1.02}
{'loss': 6.189, 'grad_norm': 2.430124282836914, 'learning_rate': 0.00032933333333333333, 'epoch': 1.02}
{'eval_loss': 6.442773342132568, 'eval_bleu': 0.4185, 'eval_chrf': 8.8964, 'eval_runtime': 338.1622, 'eval_samples_per_second': 5.914, 'eval_steps_per_second': 0.37, 'epoch': 1.02}
{'loss': 6.3204, 'grad_norm': 2.773169755935669, 'learning_rate': 0.00032879999999999997, 'epoch': 1.03}
{'loss': 6.6046, 'grad_norm': 2.2772293090820312, 'learning_rate': 0.00032826666666666666, 'epoch': 1.03}
{'loss': 6.2183, 'grad_norm': 2.7455155849456787, 'learning_rate': 0.00032773333333333335, 'epoch': 1.03}
{'loss': 6.2545, 'grad_norm': 2.0492284297943115, 'learning_rate': 0.0003272, 'epoch': 1.04}
{'loss': 6.3996, 'grad_norm': 2.3694376945495605, 'learning_rate': 0.0003266666666666667, 'epoch': 1.04}
{'loss': 6.7167, 'grad_norm': 2.176888942718506, 'learning_rate': 0.00032613333333333336, 'epoch': 1.04}
{'loss': 6.7207, 'grad_norm': 2.1827282905578613, 'learning_rate': 0.0003256, 'epoch': 1.05}
{'loss': 6.2021, 'grad_norm': 2.6181044578552246, 'learning_rate': 0.0003250666666666667, 'epoch': 1.05}
{'loss': 6.3299, 'grad_norm': 2.69527268409729, 'learning_rate': 0.0003245333333333333, 'epoch': 1.05}
{'loss': 6.2107, 'grad_norm': 2.282240152359009, 'learning_rate': 0.000324, 'epoch': 1.06}
{'eval_loss': 6.438159942626953, 'eval_bleu': 0.4224, 'eval_chrf': 8.5998, 'eval_runtime': 296.9815, 'eval_samples_per_second': 6.734, 'eval_steps_per_second': 0.421, 'epoch': 1.06}
{'loss': 6.4569, 'grad_norm': 2.3742196559906006, 'learning_rate': 0.0003234666666666667, 'epoch': 1.06}
{'loss': 6.3993, 'grad_norm': 1.8293678760528564, 'learning_rate': 0.00032293333333333334, 'epoch': 1.06}
{'loss': 6.5451, 'grad_norm': 2.4230921268463135, 'learning_rate': 0.00032240000000000003, 'epoch': 1.07}
{'loss': 6.4027, 'grad_norm': 2.380279064178467, 'learning_rate': 0.0003218666666666667, 'epoch': 1.07}
{'loss': 6.1057, 'grad_norm': 1.8265098333358765, 'learning_rate': 0.00032133333333333336, 'epoch': 1.07}
{'loss': 6.4041, 'grad_norm': 2.939692497253418, 'learning_rate': 0.0003208, 'epoch': 1.08}
{'loss': 6.3864, 'grad_norm': 2.0556061267852783, 'learning_rate': 0.0003202666666666666, 'epoch': 1.08}
{'loss': 6.3364, 'grad_norm': 2.746182918548584, 'learning_rate': 0.0003197333333333333, 'epoch': 1.08}
{'loss': 6.2516, 'grad_norm': 2.094330072402954, 'learning_rate': 0.0003192, 'epoch': 1.08}
{'loss': 6.1535, 'grad_norm': 2.9495627880096436, 'learning_rate': 0.00031866666666666664, 'epoch': 1.09}
{'eval_loss': 6.430846691131592, 'eval_bleu': 0.6026, 'eval_chrf': 9.2881, 'eval_runtime': 255.2317, 'eval_samples_per_second': 7.836, 'eval_steps_per_second': 0.49, 'epoch': 1.09}
{'loss': 6.2473, 'grad_norm': 2.5317394733428955, 'learning_rate': 0.00031813333333333333, 'epoch': 1.09}
{'loss': 6.4347, 'grad_norm': 2.4071381092071533, 'learning_rate': 0.0003176, 'epoch': 1.09}
{'loss': 6.3751, 'grad_norm': 2.6278438568115234, 'learning_rate': 0.00031706666666666666, 'epoch': 1.1}
{'loss': 6.5122, 'grad_norm': 2.441903591156006, 'learning_rate': 0.00031653333333333335, 'epoch': 1.1}
{'loss': 6.2479, 'grad_norm': 2.515657901763916, 'learning_rate': 0.000316, 'epoch': 1.1}
{'loss': 6.1986, 'grad_norm': 2.4747135639190674, 'learning_rate': 0.0003154666666666667, 'epoch': 1.11}
{'loss': 6.3073, 'grad_norm': 2.0648350715637207, 'learning_rate': 0.00031493333333333336, 'epoch': 1.11}
{'loss': 6.4643, 'grad_norm': 2.504612684249878, 'learning_rate': 0.0003144, 'epoch': 1.11}
{'loss': 6.5119, 'grad_norm': 2.2310729026794434, 'learning_rate': 0.0003138666666666667, 'epoch': 1.12}
{'loss': 6.492, 'grad_norm': 2.567835569381714, 'learning_rate': 0.0003133333333333334, 'epoch': 1.12}
{'eval_loss': 6.420882225036621, 'eval_bleu': 0.3763, 'eval_chrf': 9.1208, 'eval_runtime': 347.9882, 'eval_samples_per_second': 5.747, 'eval_steps_per_second': 0.359, 'epoch': 1.12}
{'loss': 6.4094, 'grad_norm': 2.7518508434295654, 'learning_rate': 0.0003128, 'epoch': 1.12}
{'loss': 6.272, 'grad_norm': 2.5267603397369385, 'learning_rate': 0.0003122666666666667, 'epoch': 1.13}
{'loss': 6.1873, 'grad_norm': 2.9737887382507324, 'learning_rate': 0.00031173333333333334, 'epoch': 1.13}
{'loss': 6.0431, 'grad_norm': 2.3822696208953857, 'learning_rate': 0.0003112, 'epoch': 1.13}
{'loss': 6.2471, 'grad_norm': 2.9699642658233643, 'learning_rate': 0.00031066666666666666, 'epoch': 1.14}
{'loss': 6.4381, 'grad_norm': 2.452789306640625, 'learning_rate': 0.0003101333333333333, 'epoch': 1.14}
{'loss': 6.5752, 'grad_norm': 2.1587913036346436, 'learning_rate': 0.0003096, 'epoch': 1.14}
{'loss': 6.1586, 'grad_norm': 2.6742210388183594, 'learning_rate': 0.0003090666666666667, 'epoch': 1.15}
{'loss': 6.4619, 'grad_norm': 2.2961504459381104, 'learning_rate': 0.0003085333333333333, 'epoch': 1.15}
{'loss': 6.4595, 'grad_norm': 2.9827208518981934, 'learning_rate': 0.000308, 'epoch': 1.15}
{'eval_loss': 6.400506019592285, 'eval_bleu': 0.5006, 'eval_chrf': 9.1349, 'eval_runtime': 313.4763, 'eval_samples_per_second': 6.38, 'eval_steps_per_second': 0.399, 'epoch': 1.15}
{'loss': 6.4141, 'grad_norm': 2.514982223510742, 'learning_rate': 0.0003074666666666667, 'epoch': 1.16}
{'loss': 6.3627, 'grad_norm': 3.1812686920166016, 'learning_rate': 0.00030693333333333333, 'epoch': 1.16}
{'loss': 6.2631, 'grad_norm': 2.9591164588928223, 'learning_rate': 0.0003064, 'epoch': 1.16}
{'loss': 6.0536, 'grad_norm': 2.408963203430176, 'learning_rate': 0.00030586666666666666, 'epoch': 1.16}
{'loss': 6.3577, 'grad_norm': 2.1694259643554688, 'learning_rate': 0.00030533333333333335, 'epoch': 1.17}
{'loss': 6.317, 'grad_norm': 2.335202932357788, 'learning_rate': 0.00030480000000000004, 'epoch': 1.17}
{'loss': 6.5187, 'grad_norm': 2.35284423828125, 'learning_rate': 0.00030426666666666667, 'epoch': 1.17}
{'loss': 6.3012, 'grad_norm': 2.609035015106201, 'learning_rate': 0.00030373333333333336, 'epoch': 1.18}
{'loss': 6.4137, 'grad_norm': 2.5254077911376953, 'learning_rate': 0.00030320000000000005, 'epoch': 1.18}
{'loss': 6.1894, 'grad_norm': 2.156813383102417, 'learning_rate': 0.00030266666666666663, 'epoch': 1.18}
{'eval_loss': 6.400984287261963, 'eval_bleu': 0.2963, 'eval_chrf': 7.7189, 'eval_runtime': 385.8503, 'eval_samples_per_second': 5.183, 'eval_steps_per_second': 0.324, 'epoch': 1.18}
{'loss': 6.5916, 'grad_norm': 2.3573386669158936, 'learning_rate': 0.0003021333333333333, 'epoch': 1.19}
{'loss': 6.4271, 'grad_norm': 2.5387492179870605, 'learning_rate': 0.00030159999999999996, 'epoch': 1.19}
{'loss': 6.4991, 'grad_norm': 2.6960928440093994, 'learning_rate': 0.00030106666666666665, 'epoch': 1.19}
{'loss': 6.5726, 'grad_norm': 2.1496541500091553, 'learning_rate': 0.00030053333333333334, 'epoch': 1.2}
{'loss': 6.1287, 'grad_norm': 2.517035961151123, 'learning_rate': 0.0003, 'epoch': 1.2}
{'loss': 6.14, 'grad_norm': 2.0651841163635254, 'learning_rate': 0.00029946666666666666, 'epoch': 1.2}
{'loss': 6.2139, 'grad_norm': 2.5320568084716797, 'learning_rate': 0.00029893333333333335, 'epoch': 1.21}
{'loss': 6.2493, 'grad_norm': 2.6499392986297607, 'learning_rate': 0.0002984, 'epoch': 1.21}
{'loss': 6.5596, 'grad_norm': 2.661578893661499, 'learning_rate': 0.0002978666666666667, 'epoch': 1.21}
{'loss': 6.1294, 'grad_norm': 2.7684168815612793, 'learning_rate': 0.00029733333333333337, 'epoch': 1.22}
{'eval_loss': 6.393833160400391, 'eval_bleu': 0.2506, 'eval_chrf': 7.3018, 'eval_runtime': 377.1171, 'eval_samples_per_second': 5.303, 'eval_steps_per_second': 0.331, 'epoch': 1.22}
{'loss': 6.2025, 'grad_norm': 2.646652936935425, 'learning_rate': 0.0002968, 'epoch': 1.22}
{'loss': 6.2921, 'grad_norm': 2.787108898162842, 'learning_rate': 0.0002962666666666667, 'epoch': 1.22}
{'loss': 6.318, 'grad_norm': 2.8294668197631836, 'learning_rate': 0.00029573333333333333, 'epoch': 1.23}
{'loss': 6.4152, 'grad_norm': 2.3867931365966797, 'learning_rate': 0.0002952, 'epoch': 1.23}
{'loss': 6.1489, 'grad_norm': 2.4161429405212402, 'learning_rate': 0.0002946666666666667, 'epoch': 1.23}
{'loss': 6.491, 'grad_norm': 2.362143039703369, 'learning_rate': 0.00029413333333333335, 'epoch': 1.24}
{'loss': 6.2135, 'grad_norm': 2.2712199687957764, 'learning_rate': 0.00029360000000000003, 'epoch': 1.24}
{'loss': 6.3249, 'grad_norm': 2.193871021270752, 'learning_rate': 0.00029306666666666667, 'epoch': 1.24}
{'loss': 6.3908, 'grad_norm': 2.34372615814209, 'learning_rate': 0.0002925333333333333, 'epoch': 1.24}
{'loss': 6.3176, 'grad_norm': 3.0527350902557373, 'learning_rate': 0.000292, 'epoch': 1.25}
{'eval_loss': 6.384522438049316, 'eval_bleu': 0.2759, 'eval_chrf': 7.928, 'eval_runtime': 388.3517, 'eval_samples_per_second': 5.15, 'eval_steps_per_second': 0.322, 'epoch': 1.25}
{'loss': 6.394, 'grad_norm': 2.4609711170196533, 'learning_rate': 0.00029146666666666663, 'epoch': 1.25}
{'loss': 6.2274, 'grad_norm': 2.64341139793396, 'learning_rate': 0.0002909333333333333, 'epoch': 1.25}
{'loss': 6.3034, 'grad_norm': 2.181349039077759, 'learning_rate': 0.0002904, 'epoch': 1.26}
{'loss': 6.2034, 'grad_norm': 2.4725451469421387, 'learning_rate': 0.00028986666666666665, 'epoch': 1.26}
{'loss': 5.9732, 'grad_norm': 3.114067792892456, 'learning_rate': 0.00028933333333333334, 'epoch': 1.26}
{'loss': 6.5874, 'grad_norm': 2.67960262298584, 'learning_rate': 0.0002888, 'epoch': 1.27}
{'loss': 6.1751, 'grad_norm': 2.28786039352417, 'learning_rate': 0.00028826666666666666, 'epoch': 1.27}
